state,gender,legal,indigenous,date,count
5,1,3,1,2012/12/01,NA
5,2,3,1,2012/12/01,NA
5,1,4,1,2012/12/01,1395
5,2,4,1,2012/12/01,153
5,1,2,2,2012/12/01,509
5,2,2,2,2012/12/01,44
5,1,3,2,2012/12/01,NA
5,2,3,2,2012/12/01,NA
5,1,4,2,2012/12/01,2209
5,2,4,2,2012/12/01,189
5,1,2,3,2012/12/01,0
5,2,2,3,2012/12/01,0
5,1,3,3,2012/12/01,NA
5,2,3,3,2012/12/01,NA
5,1,4,3,2012/12/01,0
5,2,4,3,2012/12/01,0
5,1,2,1,2013/03/01,393
5,2,2,1,2013/03/01,56
5,1,3,1,2013/03/01,NA
5,2,3,1,2013/03/01,NA
5,1,4,1,2013/03/01,1381
5,2,4,1,2013/03/01,157
5,1,2,2,2013/03/01,514
5,2,2,2,2013/03/01,53
5,1,3,2,2013/03/01,NA
5,2,3,2,2013/03/01,NA
5,1,4,2,2013/03/01,2218
5,2,4,2,2013/03/01,191
5,1,2,3,2013/03/01,0
5,2,2,3,2013/03/01,0
5,1,3,3,2013/03/01,NA
5,2,3,3,2013/03/01,NA
5,1,4,3,2013/03/01,0
5,2,4,3,2013/03/01,0
5,1,2,1,2013/06/01,414
5,2,2,1,2013/06/01,57
5,1,3,1,2013/06/01,NA
5,2,3,1,2013/06/01,NA
5,1,4,1,2013/06/01,1380
5,2,4,1,2013/06/01,161
5,1,2,2,2013/06/01,541
5,2,2,2,2013/06/01,48
5,1,3,2,2013/06/01,NA
5,2,3,2,2013/06/01,NA
5,1,4,2,2013/06/01,2204
5,2,4,2,2013/06/01,182
5,1,2,3,2013/06/01,0
5,2,2,3,2013/06/01,0
5,1,3,3,2013/06/01,NA
5,2,3,3,2013/06/01,NA
5,1,4,3,2013/06/01,0
5,2,4,3,2013/06/01,0
5,1,2,1,2013/09/01,365
5,2,2,1,2013/09/01,53
5,1,3,1,2013/09/01,NA
5,2,3,1,2013/09/01,NA
5,1,4,1,2013/09/01,1402
5,2,4,1,2013/09/01,163
5,1,2,2,2013/09/01,509
5,2,2,2,2013/09/01,47
5,1,3,2,2013/09/01,NA
5,2,3,2,2013/09/01,NA
5,1,4,2,2013/09/01,2213
5,2,4,2,2013/09/01,186
5,1,2,3,2013/09/01,0
5,2,2,3,2013/09/01,0
5,1,3,3,2013/09/01,NA
5,2,3,3,2013/09/01,NA
5,1,4,3,2013/09/01,0
5,2,4,3,2013/09/01,0
5,1,2,1,2013/12/01,368
5,2,2,1,2013/12/01,54
5,1,3,1,2013/12/01,NA
5,2,3,1,2013/12/01,NA
5,1,4,1,2013/12/01,1398
5,2,4,1,2013/12/01,165
5,1,2,2,2013/12/01,514
5,2,2,2,2013/12/01,39
5,1,3,2,2013/12/01,NA
5,2,3,2,2013/12/01,NA
5,1,4,2,2013/12/01,2216
5,2,4,2,2013/12/01,192
5,1,2,3,2013/12/01,0
5,2,2,3,2013/12/01,0
5,1,3,3,2013/12/01,NA
5,2,3,3,2013/12/01,NA
5,1,4,3,2013/12/01,0
5,2,4,3,2013/12/01,0
5,1,2,1,2014/03/01,396
5,2,2,1,2014/03/01,58
5,1,3,1,2014/03/01,NA
5,2,3,1,2014/03/01,NA
5,1,4,1,2014/03/01,1376
5,2,4,1,2014/03/01,165
5,1,2,2,2014/03/01,515
5,2,2,2,2014/03/01,50
5,1,3,2,2014/03/01,NA
5,2,3,2,2014/03/01,NA
5,1,4,2,2014/03/01,2259
5,2,4,2,2014/03/01,197
5,1,2,3,2014/03/01,0
5,2,2,3,2014/03/01,0
5,1,3,3,2014/03/01,NA
5,2,3,3,2014/03/01,NA
5,1,4,3,2014/03/01,0
5,2,4,3,2014/03/01,0
5,1,2,1,2014/06/01,420
5,2,2,1,2014/06/01,70
5,1,3,1,2014/06/01,NA
5,2,3,1,2014/06/01,NA
5,1,4,1,2014/06/01,1407
5,2,4,1,2014/06/01,167
5,1,2,2,2014/06/01,592
5,2,2,2,2014/06/01,53
5,1,3,2,2014/06/01,NA
5,2,3,2,2014/06/01,NA
5,1,4,2,2014/06/01,2285
5,2,4,2,2014/06/01,186
5,1,2,3,2014/06/01,0
5,2,2,3,2014/06/01,0
5,1,3,3,2014/06/01,NA
5,2,3,3,2014/06/01,NA
5,1,4,3,2014/06/01,0
5,2,4,3,2014/06/01,0
5,1,2,1,2014/09/01,421
5,2,2,1,2014/09/01,81
5,1,3,1,2014/09/01,NA
5,2,3,1,2014/09/01,NA
5,1,4,1,2014/09/01,1404
5,2,4,1,2014/09/01,174
5,1,2,2,2014/09/01,622
5,2,2,2,2014/09/01,54
5,1,3,2,2014/09/01,NA
5,2,3,2,2014/09/01,NA
5,1,4,2,2014/09/01,2322
5,2,4,2,2014/09/01,177
5,1,2,3,2014/09/01,0
5,2,2,3,2014/09/01,0
5,1,3,3,2014/09/01,NA
5,2,3,3,2014/09/01,NA
5,1,4,3,2014/09/01,0
5,2,4,3,2014/09/01,0
5,1,2,1,2014/12/01,425
5,2,2,1,2014/12/01,86
5,1,3,1,2014/12/01,NA
5,2,3,1,2014/12/01,NA
5,1,4,1,2014/12/01,1422
5,2,4,1,2014/12/01,185
5,1,2,2,2014/12/01,640
5,2,2,2,2014/12/01,61
5,1,3,2,2014/12/01,NA
5,2,3,2,2014/12/01,NA
5,1,4,2,2014/12/01,2358
5,2,4,2,2014/12/01,185
5,1,2,3,2014/12/01,0
5,2,2,3,2014/12/01,0
5,1,3,3,2014/12/01,NA
5,2,3,3,2014/12/01,NA
5,1,4,3,2014/12/01,0
5,2,4,3,2014/12/01,0
5,1,2,1,2015/03/01,427
5,2,2,1,2015/03/01,87
5,1,3,1,2015/03/01,NA
5,2,3,1,2015/03/01,NA
5,1,4,1,2015/03/01,1442
5,2,4,1,2015/03/01,192
5,1,2,2,2015/03/01,646
5,2,2,2,2015/03/01,69
5,1,3,2,2015/03/01,NA
5,2,3,2,2015/03/01,NA
5,1,4,2,2015/03/01,2391
5,2,4,2,2015/03/01,184
5,1,2,3,2015/03/01,0
5,2,2,3,2015/03/01,0
5,1,3,3,2015/03/01,NA
5,2,3,3,2015/03/01,NA
5,1,4,3,2015/03/01,0
5,2,4,3,2015/03/01,0
5,1,2,1,2015/06/01,441
5,2,2,1,2015/06/01,78
5,1,3,1,2015/06/01,13
5,2,3,1,2015/06/01,0
5,1,4,1,2015/06/01,1412
5,2,4,1,2015/06/01,190
5,1,2,2,2015/06/01,694
5,2,2,2,2015/06/01,69
5,1,3,2,2015/06/01,9
5,2,3,2,2015/06/01,0
5,1,4,2,2015/06/01,2409
5,2,4,2,2015/06/01,190
5,1,2,3,2015/06/01,0
5,2,2,3,2015/06/01,0
5,1,3,3,2015/06/01,0
5,2,3,3,2015/06/01,0
5,1,4,3,2015/06/01,0
5,2,4,3,2015/06/01,0
5,1,2,1,2015/09/01,439
5,2,2,1,2015/09/01,76
5,1,3,1,2015/09/01,13
5,2,3,1,2015/09/01,0
5,1,4,1,2015/09/01,1395
5,2,4,1,2015/09/01,182
5,1,2,2,2015/09/01,752
5,2,2,2,2015/09/01,65
5,1,3,2,2015/09/01,9
5,2,3,2,2015/09/01,0
5,1,4,2,2015/09/01,2447
5,2,4,2,2015/09/01,191
5,1,2,3,2015/09/01,0
5,2,2,3,2015/09/01,0
5,1,3,3,2015/09/01,0
5,2,3,3,2015/09/01,0
5,1,4,3,2015/09/01,0
5,2,4,3,2015/09/01,0
5,1,2,1,2015/12/01,519
5,2,2,1,2015/12/01,78
5,1,3,1,2015/12/01,13
5,2,3,1,2015/12/01,0
5,1,4,1,2015/12/01,1378
5,2,4,1,2015/12/01,167
5,1,2,2,2015/12/01,795
5,2,2,2,2015/12/01,82
5,1,3,2,2015/12/01,10
5,2,3,2,2015/12/01,0
5,1,4,2,2015/12/01,2493
5,2,4,2,2015/12/01,190
5,1,2,3,2015/12/01,0
5,2,2,3,2015/12/01,0
5,1,3,3,2015/12/01,0
5,2,3,3,2015/12/01,0
5,1,4,3,2015/12/01,0
5,2,4,3,2015/12/01,0
5,1,2,1,2016/03/01,583
5,2,2,1,2016/03/01,81
5,1,3,1,2016/03/01,12
5,2,3,1,2016/03/01,0
5,1,4,1,2016/03/01,1376
5,2,4,1,2016/03/01,169
5,1,2,2,2016/03/01,842
5,2,2,2,2016/03/01,90
5,1,3,2,2016/03/01,10
5,2,3,2,2016/03/01,0
5,1,4,2,2016/03/01,2478
5,2,4,2,2016/03/01,198
5,1,2,3,2016/03/01,0
5,2,2,3,2016/03/01,0
5,1,3,3,2016/03/01,0
5,2,3,3,2016/03/01,0
5,1,4,3,2016/03/01,0
5,2,4,3,2016/03/01,0
5,1,2,1,2016/06/01,644
5,2,2,1,2016/06/01,102
5,1,3,1,2016/06/01,13
5,2,3,1,2016/06/01,0
5,1,4,1,2016/06/01,1417
5,2,4,1,2016/06/01,180
5,1,2,2,2016/06/01,922
5,2,2,2,2016/06/01,104
5,1,3,2,2016/06/01,10
5,2,3,2,2016/06/01,0
5,1,4,2,2016/06/01,2529
5,2,4,2,2016/06/01,221
5,1,2,3,2016/06/01,0
5,2,2,3,2016/06/01,0
5,1,3,3,2016/06/01,0
5,2,3,3,2016/06/01,0
5,1,4,3,2016/06/01,0
5,2,4,3,2016/06/01,0
5,1,2,1,2016/09/01,643
5,2,2,1,2016/09/01,110
5,1,3,1,2016/09/01,13
5,2,3,1,2016/09/01,0
5,1,4,1,2016/09/01,1455
5,2,4,1,2016/09/01,178
5,1,2,2,2016/09/01,980
5,2,2,2,2016/09/01,116
5,1,3,2,2016/09/01,10
5,2,3,2,2016/09/01,0
5,1,4,2,2016/09/01,2598
5,2,4,2,2016/09/01,218
5,1,2,3,2016/09/01,0
5,2,2,3,2016/09/01,0
5,1,3,3,2016/09/01,0
5,2,3,3,2016/09/01,0
5,1,4,3,2016/09/01,0
5,2,4,3,2016/09/01,0
5,1,2,1,2016/12/01,623
5,2,2,1,2016/12/01,108
5,1,3,1,2016/12/01,13
5,2,3,1,2016/12/01,0
5,1,4,1,2016/12/01,1450
5,2,4,1,2016/12/01,184
5,1,2,2,2016/12/01,985
5,2,2,2,2016/12/01,100
5,1,3,2,2016/12/01,10
5,2,3,2,2016/12/01,0
5,1,4,2,2016/12/01,2615
5,2,4,2,2016/12/01,220
5,1,2,3,2016/12/01,0
5,2,2,3,2016/12/01,0
5,1,3,3,2016/12/01,0
5,2,3,3,2016/12/01,0
5,1,4,3,2016/12/01,0
5,2,4,3,2016/12/01,0
6,1,2,1,2005/03/01,13
6,2,2,1,2005/03/01,2
6,1,3,1,2005/03/01,NA
6,2,3,1,2005/03/01,NA
6,1,4,1,2005/03/01,44
6,2,4,1,2005/03/01,3
6,1,2,2,2005/03/01,86
6,2,2,2,2005/03/01,7
6,1,3,2,2005/03/01,NA
6,2,3,2,2005/03/01,NA
6,1,4,2,2005/03/01,343
6,2,4,2,2005/03/01,18
6,1,2,3,2005/03/01,7
6,2,2,3,2005/03/01,1
6,1,3,3,2005/03/01,NA
6,2,3,3,2005/03/01,NA
6,1,4,3,2005/03/01,1
6,2,4,3,2005/03/01,0
6,1,2,1,2005/06/01,15
6,2,2,1,2005/06/01,2
6,1,3,1,2005/06/01,NA
6,2,3,1,2005/06/01,NA
6,1,4,1,2005/06/01,47
6,2,4,1,2005/06/01,4
6,1,2,2,2005/06/01,96
6,2,2,2,2005/06/01,6
6,1,3,2,2005/06/01,NA
6,2,3,2,2005/06/01,NA
6,1,4,2,2005/06/01,351
6,2,4,2,2005/06/01,16
6,1,2,3,2005/06/01,2
6,2,2,3,2005/06/01,0
6,1,3,3,2005/06/01,NA
6,2,3,3,2005/06/01,NA
6,1,4,3,2005/06/01,1
6,2,4,3,2005/06/01,0
6,1,2,1,2005/09/01,20
6,2,2,1,2005/09/01,3
6,1,3,1,2005/09/01,NA
6,2,3,1,2005/09/01,NA
6,1,4,1,2005/09/01,45
6,2,4,1,2005/09/01,3
6,1,2,2,2005/09/01,88
6,2,2,2,2005/09/01,6
6,1,3,2,2005/09/01,NA
6,2,3,2,2005/09/01,NA
6,1,4,2,2005/09/01,337
6,2,4,2,2005/09/01,18
6,1,2,3,2005/09/01,7
6,2,2,3,2005/09/01,1
6,1,3,3,2005/09/01,NA
6,2,3,3,2005/09/01,NA
6,1,4,3,2005/09/01,1
6,2,4,3,2005/09/01,0
6,1,2,1,2005/12/01,16
6,2,2,1,2005/12/01,2
6,1,3,1,2005/12/01,NA
6,2,3,1,2005/12/01,NA
6,1,4,1,2005/12/01,51
6,2,4,1,2005/12/01,6
6,1,2,2,2005/12/01,80
6,2,2,2,2005/12/01,9
6,1,3,2,2005/12/01,NA
6,2,3,2,2005/12/01,NA
6,1,4,2,2005/12/01,329
6,2,4,2,2005/12/01,17
6,1,2,3,2005/12/01,6
6,2,2,3,2005/12/01,1
6,1,3,3,2005/12/01,NA
6,2,3,3,2005/12/01,NA
6,1,4,3,2005/12/01,2
6,2,4,3,2005/12/01,0
6,1,2,1,2006/03/01,12
6,2,2,1,2006/03/01,4
6,1,3,1,2006/03/01,NA
6,2,3,1,2006/03/01,NA
6,1,4,1,2006/03/01,38
6,2,4,1,2006/03/01,3
6,1,2,2,2006/03/01,76
6,2,2,2,2006/03/01,7
6,1,3,2,2006/03/01,NA
6,2,3,2,2006/03/01,NA
6,1,4,2,2006/03/01,314
6,2,4,2,2006/03/01,19
6,1,2,3,2006/03/01,1
6,2,2,3,2006/03/01,0
6,1,3,3,2006/03/01,NA
6,2,3,3,2006/03/01,NA
6,1,4,3,2006/03/01,2
6,2,4,3,2006/03/01,0
6,1,2,1,2006/06/01,15
6,2,2,1,2006/06/01,2
6,1,3,1,2006/06/01,NA
6,2,3,1,2006/06/01,NA
6,1,4,1,2006/06/01,36
6,2,4,1,2006/06/01,5
6,1,2,2,2006/06/01,95
6,2,2,2,2006/06/01,6
6,1,3,2,2006/06/01,NA
6,2,3,2,2006/06/01,NA
6,1,4,2,2006/06/01,316
6,2,4,2,2006/06/01,24
6,1,2,3,2006/06/01,2
6,2,2,3,2006/06/01,1
6,1,3,3,2006/06/01,NA
6,2,3,3,2006/06/01,NA
6,1,4,3,2006/06/01,1
6,2,4,3,2006/06/01,0
6,1,2,1,2006/09/01,18
6,2,2,1,2006/09/01,3
6,1,3,1,2006/09/01,NA
6,2,3,1,2006/09/01,NA
6,1,4,1,2006/09/01,38
6,2,4,1,2006/09/01,4
6,1,2,2,2006/09/01,106
6,2,2,2,2006/09/01,11
6,1,3,2,2006/09/01,NA
6,2,3,2,2006/09/01,NA
6,1,4,2,2006/09/01,339
6,2,4,2,2006/09/01,21
6,1,2,3,2006/09/01,0
6,2,2,3,2006/09/01,0
6,1,3,3,2006/09/01,NA
6,2,3,3,2006/09/01,NA
6,1,4,3,2006/09/01,2
6,2,4,3,2006/09/01,0
6,1,2,1,2006/12/01,15
6,2,2,1,2006/12/01,8
6,1,3,1,2006/12/01,NA
6,2,3,1,2006/12/01,NA
6,1,4,1,2006/12/01,40
6,2,4,1,2006/12/01,4
6,1,2,2,2006/12/01,90
6,2,2,2,2006/12/01,8
6,1,3,2,2006/12/01,NA
6,2,3,2,2006/12/01,NA
6,1,4,2,2006/12/01,359
6,2,4,2,2006/12/01,25
6,1,2,3,2006/12/01,0
6,2,2,3,2006/12/01,0
6,1,3,3,2006/12/01,NA
6,2,3,3,2006/12/01,NA
6,1,4,3,2006/12/01,3
6,2,4,3,2006/12/01,1
6,1,2,1,2007/03/01,14
6,2,2,1,2007/03/01,3
6,1,3,1,2007/03/01,NA
6,2,3,1,2007/03/01,NA
6,1,4,1,2007/03/01,45
6,2,4,1,2007/03/01,5
6,1,2,2,2007/03/01,86
6,2,2,2,2007/03/01,6
6,1,3,2,2007/03/01,NA
6,2,3,2,2007/03/01,NA
6,1,4,2,2007/03/01,322
6,2,4,2,2007/03/01,20
6,1,2,3,2007/03/01,1
6,2,2,3,2007/03/01,1
6,1,3,3,2007/03/01,NA
6,2,3,3,2007/03/01,NA
6,1,4,3,2007/03/01,2
6,2,4,3,2007/03/01,1
6,1,2,1,2007/06/01,7
6,2,2,1,2007/06/01,5
6,1,3,1,2007/06/01,NA
6,2,3,1,2007/06/01,NA
6,1,4,1,2007/06/01,47
6,2,4,1,2007/06/01,3
6,1,2,2,2007/06/01,103
6,2,2,2,2007/06/01,5
6,1,3,2,2007/06/01,NA
6,2,3,2,2007/06/01,NA
6,1,4,2,2007/06/01,336
6,2,4,2,2007/06/01,16
6,1,2,3,2007/06/01,1
6,2,2,3,2007/06/01,1
6,1,3,3,2007/06/01,NA
6,2,3,3,2007/06/01,NA
6,1,4,3,2007/06/01,3
6,2,4,3,2007/06/01,2
6,1,2,1,2007/09/01,12
6,2,2,1,2007/09/01,2
6,1,3,1,2007/09/01,NA
6,2,3,1,2007/09/01,NA
6,1,4,1,2007/09/01,48
6,2,4,1,2007/09/01,5
6,1,2,2,2007/09/01,93
6,2,2,2,2007/09/01,6
6,1,3,2,2007/09/01,NA
6,2,3,2,2007/09/01,NA
6,1,4,2,2007/09/01,342
6,2,4,2,2007/09/01,17
6,1,2,3,2007/09/01,1
6,2,2,3,2007/09/01,0
6,1,3,3,2007/09/01,NA
6,2,3,3,2007/09/01,NA
6,1,4,3,2007/09/01,3
6,2,4,3,2007/09/01,3
6,1,2,1,2007/12/01,9
6,2,2,1,2007/12/01,3
6,1,3,1,2007/12/01,NA
6,2,3,1,2007/12/01,NA
6,1,4,1,2007/12/01,53
6,2,4,1,2007/12/01,5
6,1,2,2,2007/12/01,90
6,2,2,2,2007/12/01,6
6,1,3,2,2007/12/01,NA
6,2,3,2,2007/12/01,NA
6,1,4,2,2007/12/01,368
6,2,4,2,2007/12/01,24
6,1,2,3,2007/12/01,3
6,2,2,3,2007/12/01,1
6,1,3,3,2007/12/01,NA
6,2,3,3,2007/12/01,NA
6,1,4,3,2007/12/01,4
6,2,4,3,2007/12/01,1
6,1,2,1,2008/03/01,10
6,2,2,1,2008/03/01,4
6,1,3,1,2008/03/01,NA
6,2,3,1,2008/03/01,NA
6,1,4,1,2008/03/01,47
6,2,4,1,2008/03/01,4
6,1,2,2,2008/03/01,93
6,2,2,2,2008/03/01,6
6,1,3,2,2008/03/01,NA
6,2,3,2,2008/03/01,NA
6,1,4,2,2008/03/01,332
6,2,4,2,2008/03/01,21
6,1,2,3,2008/03/01,0
6,2,2,3,2008/03/01,0
6,1,3,3,2008/03/01,NA
6,2,3,3,2008/03/01,NA
6,1,4,3,2008/03/01,1
6,2,4,3,2008/03/01,0
6,1,2,1,2008/06/01,12
6,2,2,1,2008/06/01,3
6,1,3,1,2008/06/01,NA
6,2,3,1,2008/06/01,NA
6,1,4,1,2008/06/01,47
6,2,4,1,2008/06/01,4
6,1,2,2,2008/06/01,91
6,2,2,2,2008/06/01,10
6,1,3,2,2008/06/01,NA
6,2,3,2,2008/06/01,NA
6,1,4,2,2008/06/01,345
6,2,4,2,2008/06/01,21
6,1,2,3,2008/06/01,1
6,2,2,3,2008/06/01,0
6,1,3,3,2008/06/01,NA
6,2,3,3,2008/06/01,NA
6,1,4,3,2008/06/01,1
6,2,4,3,2008/06/01,0
6,1,2,1,2008/09/01,12
6,2,2,1,2008/09/01,1
6,1,3,1,2008/09/01,NA
6,2,3,1,2008/09/01,NA
6,1,4,1,2008/09/01,47
6,2,4,1,2008/09/01,8
6,1,2,2,2008/09/01,91
6,2,2,2,2008/09/01,8
6,1,3,2,2008/09/01,NA
6,2,3,2,2008/09/01,NA
6,1,4,2,2008/09/01,327
6,2,4,2,2008/09/01,24
6,1,2,3,2008/09/01,0
6,2,2,3,2008/09/01,0
6,1,3,3,2008/09/01,NA
6,2,3,3,2008/09/01,NA
6,1,4,3,2008/09/01,1
6,2,4,3,2008/09/01,0
6,1,2,1,2008/12/01,15
6,2,2,1,2008/12/01,1
6,1,3,1,2008/12/01,NA
6,2,3,1,2008/12/01,NA
6,1,4,1,2008/12/01,47
6,2,4,1,2008/12/01,6
6,1,2,2,2008/12/01,82
6,2,2,2,2008/12/01,6
6,1,3,2,2008/12/01,NA
6,2,3,2,2008/12/01,NA
6,1,4,2,2008/12/01,347
6,2,4,2,2008/12/01,21
6,1,2,3,2008/12/01,1
6,2,2,3,2008/12/01,0
6,1,3,3,2008/12/01,NA
6,2,3,3,2008/12/01,NA
6,1,4,3,2008/12/01,2
6,2,4,3,2008/12/01,0
6,1,2,1,2009/03/01,17
6,2,2,1,2009/03/01,2
6,1,3,1,2009/03/01,NA
6,2,3,1,2009/03/01,NA
6,1,4,1,2009/03/01,43
6,2,4,1,2009/03/01,5
6,1,2,2,2009/03/01,79
6,2,2,2,2009/03/01,9
6,1,3,2,2009/03/01,NA
6,2,3,2,2009/03/01,NA
6,1,4,2,2009/03/01,336
6,2,4,2,2009/03/01,17
6,1,2,3,2009/03/01,1
6,2,2,3,2009/03/01,0
6,1,3,3,2009/03/01,NA
6,2,3,3,2009/03/01,NA
6,1,4,3,2009/03/01,1
6,2,4,3,2009/03/01,0
6,1,2,1,2009/06/01,19
6,2,2,1,2009/06/01,2
6,1,3,1,2009/06/01,NA
6,2,3,1,2009/06/01,NA
6,1,4,1,2009/06/01,45
6,2,4,1,2009/06/01,4
6,1,2,2,2009/06/01,93
6,2,2,2,2009/06/01,9
6,1,3,2,2009/06/01,NA
6,2,3,2,2009/06/01,NA
6,1,4,2,2009/06/01,332
6,2,4,2,2009/06/01,19
6,1,2,3,2009/06/01,0
6,2,2,3,2009/06/01,0
6,1,3,3,2009/06/01,NA
6,2,3,3,2009/06/01,NA
6,1,4,3,2009/06/01,2
6,2,4,3,2009/06/01,0
6,1,2,1,2009/09/01,16
6,2,2,1,2009/09/01,1
6,1,3,1,2009/09/01,NA
6,2,3,1,2009/09/01,NA
6,1,4,1,2009/09/01,42
6,2,4,1,2009/09/01,6
6,1,2,2,2009/09/01,87
6,2,2,2,2009/09/01,9
6,1,3,2,2009/09/01,NA
6,2,3,2,2009/09/01,NA
6,1,4,2,2009/09/01,328
6,2,4,2,2009/09/01,26
6,1,2,3,2009/09/01,0
6,2,2,3,2009/09/01,0
6,1,3,3,2009/09/01,NA
6,2,3,3,2009/09/01,NA
6,1,4,3,2009/09/01,1
6,2,4,3,2009/09/01,0
6,1,2,1,2009/12/01,14
6,2,2,1,2009/12/01,1
6,1,3,1,2009/12/01,NA
6,2,3,1,2009/12/01,NA
6,1,4,1,2009/12/01,42
6,2,4,1,2009/12/01,8
6,1,2,2,2009/12/01,76
6,2,2,2,2009/12/01,8
6,1,3,2,2009/12/01,NA
6,2,3,2,2009/12/01,NA
6,1,4,2,2009/12/01,330
6,2,4,2,2009/12/01,28
6,1,2,3,2009/12/01,0
6,2,2,3,2009/12/01,0
6,1,3,3,2009/12/01,NA
6,2,3,3,2009/12/01,NA
6,1,4,3,2009/12/01,0
6,2,4,3,2009/12/01,0
6,1,2,1,2010/03/01,13
6,2,2,1,2010/03/01,2
6,1,3,1,2010/03/01,NA
6,2,3,1,2010/03/01,NA
6,1,4,1,2010/03/01,43
6,2,4,1,2010/03/01,4
6,1,2,2,2010/03/01,71
6,2,2,2,2010/03/01,6
6,1,3,2,2010/03/01,NA
6,2,3,2,2010/03/01,NA
6,1,4,2,2010/03/01,290
6,2,4,2,2010/03/01,22
6,1,2,3,2010/03/01,0
6,2,2,3,2010/03/01,0
6,1,3,3,2010/03/01,NA
6,2,3,3,2010/03/01,NA
6,1,4,3,2010/03/01,1
6,2,4,3,2010/03/01,0
6,1,2,1,2010/06/01,14
6,2,2,1,2010/06/01,3
6,1,3,1,2010/06/01,NA
6,2,3,1,2010/06/01,NA
6,1,4,1,2010/06/01,47
6,2,4,1,2010/06/01,4
6,1,2,2,2010/06/01,74
6,2,2,2,2010/06/01,8
6,1,3,2,2010/06/01,NA
6,2,3,2,2010/06/01,NA
6,1,4,2,2010/06/01,302
6,2,4,2,2010/06/01,23
6,1,2,3,2010/06/01,0
6,2,2,3,2010/06/01,0
6,1,3,3,2010/06/01,NA
6,2,3,3,2010/06/01,NA
6,1,4,3,2010/06/01,2
6,2,4,3,2010/06/01,0
6,1,2,1,2010/09/01,17
6,2,2,1,2010/09/01,2
6,1,3,1,2010/09/01,NA
6,2,3,1,2010/09/01,NA
6,1,4,1,2010/09/01,44
6,2,4,1,2010/09/01,4
6,1,2,2,2010/09/01,84
6,2,2,2,2010/09/01,6
6,1,3,2,2010/09/01,NA
6,2,3,2,2010/09/01,NA
6,1,4,2,2010/09/01,312
6,2,4,2,2010/09/01,22
6,1,2,3,2010/09/01,0
6,2,2,3,2010/09/01,0
6,1,3,3,2010/09/01,NA
6,2,3,3,2010/09/01,NA
6,1,4,3,2010/09/01,0
6,2,4,3,2010/09/01,0
6,1,2,1,2010/12/01,18
6,2,2,1,2010/12/01,2
6,1,3,1,2010/12/01,NA
6,2,3,1,2010/12/01,NA
6,1,4,1,2010/12/01,46
6,2,4,1,2010/12/01,7
6,1,2,2,2010/12/01,69
6,2,2,2,2010/12/01,4
6,1,3,2,2010/12/01,NA
6,2,3,2,2010/12/01,NA
6,1,4,2,2010/12/01,323
6,2,4,2,2010/12/01,22
6,1,2,3,2010/12/01,0
6,2,2,3,2010/12/01,0
6,1,3,3,2010/12/01,NA
6,2,3,3,2010/12/01,NA
6,1,4,3,2010/12/01,0
6,2,4,3,2010/12/01,0
6,1,2,1,2011/03/01,14
6,2,2,1,2011/03/01,1
6,1,3,1,2011/03/01,NA
6,2,3,1,2011/03/01,NA
6,1,4,1,2011/03/01,44
6,2,4,1,2011/03/01,4
6,1,2,2,2011/03/01,63
6,2,2,2,2011/03/01,5
6,1,3,2,2011/03/01,NA
6,2,3,2,2011/03/01,NA
6,1,4,2,2011/03/01,303
6,2,4,2,2011/03/01,18
6,1,2,3,2011/03/01,1
6,2,2,3,2011/03/01,0
6,1,3,3,2011/03/01,NA
6,2,3,3,2011/03/01,NA
6,1,4,3,2011/03/01,0
6,2,4,3,2011/03/01,0
6,1,2,1,2011/06/01,10
6,2,2,1,2011/06/01,1
6,1,3,1,2011/06/01,NA
6,2,3,1,2011/06/01,NA
6,1,4,1,2011/06/01,52
6,2,4,1,2011/06/01,8
6,1,2,2,2011/06/01,70
6,2,2,2,2011/06/01,6
6,1,3,2,2011/06/01,NA
6,2,3,2,2011/06/01,NA
6,1,4,2,2011/06/01,301
6,2,4,2,2011/06/01,25
6,1,2,3,2011/06/01,2
6,2,2,3,2011/06/01,0
6,1,3,3,2011/06/01,NA
6,2,3,3,2011/06/01,NA
6,1,4,3,2011/06/01,1
6,2,4,3,2011/06/01,0
6,1,2,1,2011/09/01,11
6,2,2,1,2011/09/01,2
6,1,3,1,2011/09/01,NA
6,2,3,1,2011/09/01,NA
6,1,4,1,2011/09/01,51
6,2,4,1,2011/09/01,7
6,1,2,2,2011/09/01,87
6,2,2,2,2011/09/01,7
6,1,3,2,2011/09/01,NA
6,2,3,2,2011/09/01,NA
6,1,4,2,2011/09/01,337
6,2,4,2,2011/09/01,23
6,1,2,3,2011/09/01,0
6,2,2,3,2011/09/01,0
6,1,3,3,2011/09/01,NA
6,2,3,3,2011/09/01,NA
6,1,4,3,2011/09/01,0
6,2,4,3,2011/09/01,0
6,1,2,1,2011/12/01,13
6,2,2,1,2011/12/01,2
6,1,3,1,2011/12/01,NA
6,2,3,1,2011/12/01,NA
6,1,4,1,2011/12/01,53
6,2,4,1,2011/12/01,6
6,1,2,2,2011/12/01,82
6,2,2,2,2011/12/01,4
6,1,3,2,2011/12/01,NA
6,2,3,2,2011/12/01,NA
6,1,4,2,2011/12/01,341
6,2,4,2,2011/12/01,27
6,1,2,3,2011/12/01,0
6,2,2,3,2011/12/01,0
6,1,3,3,2011/12/01,NA
6,2,3,3,2011/12/01,NA
6,1,4,3,2011/12/01,0
